Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S24343535,Common Sandpiper,Actitis hypoleucos,3961,2,FR-H,,Embouchure du Liamone,42.0779351,8.7202048,07-22-2015,06:51 AM,eBird - Stationary Count,48,1,,,2,,on the beach,Submitted from  BirdLog Euro for Android v1.9.6
S19746102,Common Sandpiper,Actitis hypoleucos,3961,X,IT-36,,"Foce dell'Isonzo e Isola della Cona, Riserva Naturale",45.7554093,13.4990644,09-01-2014,12:00 PM,eBird - Traveling Count,240,1,4,,2
S23496623,Common Sandpiper,Actitis hypoleucos,3961,9,FR-D,,La Mare Tétard--centre gravière GSM,46.98906,5.11462,05-17-2015,08:14 PM,eBird - Stationary Count,30,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24708476,Common Sandpiper,Actitis hypoleucos,3961,1,CH-VD,,Les Grangettes -- Embouchure du Grand Canal,46.3968065,6.8875372,08-21-2015,06:20 PM,eBird - Stationary Count,30,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24731595,Common Sandpiper,Actitis hypoleucos,3961,3,FR-A,,Michelbach--Lac de Michelbach,47.7579852,7.1207285,08-23-2015,09:55 AM,eBird - Stationary Count,60,1,,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S20329075,Common Sandpiper,Actitis hypoleucos,3961,X,FR-V,,Motz--Espace Sports et Nature du Fier,45.9363855,5.8302104,10-25-2014,09:36 AM,eBird - Traveling Count,40,1,.5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24722438,Common Sandpiper,Actitis hypoleucos,3961,1,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,08-22-2015,09:01 AM,eBird - Traveling Count,81,1,2,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S19746232,Common Sandpiper,Actitis hypoleucos,3961,X,IT-36,,Riserva Naturale della Valle Cavanata,45.7182856,13.4744847,09-02-2014,10:00 AM,eBird - Traveling Count,180,1,2,,2
S24612958,Common Sandpiper,Actitis hypoleucos,3961,2,FR-H,,Étang d'Urbino--Restaurant d'Urbino,42.0533901,9.4684969,08-04-2015,10:13 AM,eBird - Casual Observation,0,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24396834,Common Sandpiper,Actitis hypoleucos,3961,4,FR-H,,Étang de Biguglia--embouchure,42.6549194,9.4501305,07-25-2015,07:30 AM,eBird - Traveling Count,51,1,.999,,2,,See them on a post few meter south of the Pont Chiurlinu. Then two of them flew more north on the left side of the river an stayed on the small post there.,"We struggle to find the path. Take the path following the road just after the bridge. <a href=""https://www.google.com/maps/@42.654386,9.44695,3a,25y,60.64h,81.25t/data&#61;!3m6!1e1!3m4!1smplGbtvw8TiY56QRwCrMJw!2e0!7i13312!8i6656"">google street</a>  Submitted from  BirdLog Euro for Android v1.9.6"
S24612938,Common Sandpiper,Actitis hypoleucos,3961,6,FR-H,,Étang de Santa Giulia,41.5277,9.27064,08-03-2015,05:05 PM,eBird - Stationary Count,30,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24574894,Common Sandpiper,Actitis hypoleucos,3961,1,FR-U,,Étangs de Villepey--Le Perrussier,43.4020543,6.7257786,08-11-2015,08:14 AM,eBird - Traveling Count,46,1,2,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S24574893,Common Sandpiper,Actitis hypoleucos,3961,2,FR-U,,Étangs de Villepey--Observatoire de la Vasière,43.396882,6.7258537,08-11-2015,06:54 AM,eBird - Traveling Count,64,1,1,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S22644012,Common Sandpiper,Actitis hypoleucos,3961,1,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-02-2015,06:33 PM,eBird - Traveling Count,90,1,1.4,,1,,"West side, on the rock","- <b>Weather:</b> 8°C, light rain, cloudy  - <b>Path:</b> From le Laviau up to l'île. (and not ïle)   - <b>Effort:</b> Quickly into the forest and spend more time at the island. Lot of siging  - <b>Map</b> 1: Embouchure de la Venoge, 2: East side of the Island, 3: West side of the Island and 4: Forest  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm06cf3/6.539090,46.507565,16/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of 6.539090, 46.507565"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>  Submitted from  BirdLog Euro for Android v1.9.6"
S23144413,Common Sandpiper,Actitis hypoleucos,3961,2,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-30-2015,07:07 PM,eBird - Stationary Count,65,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23159477,Common Sandpiper,Actitis hypoleucos,3961,3,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,05-01-2015,05:28 PM,eBird - Stationary Count,28,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23203737,Common Sandpiper,Actitis hypoleucos,3961,3,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,05-03-2015,07:00 PM,eBird - Casual Observation,0,0,,,,,min.
S23226934,Common Sandpiper,Actitis hypoleucos,3961,1,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,05-04-2015,06:00 PM,eBird - Stationary Count,60,0,,,1,,min
S23243198,Common Sandpiper,Actitis hypoleucos,3961,1,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,05-05-2015,05:51 PM,eBird - Traveling Count,45,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23450064,Common Sandpiper,Actitis hypoleucos,3961,1,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,05-15-2015,08:10 AM,eBird - Traveling Count,40,1,1.5,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24641129,Common Sandpiper,Actitis hypoleucos,3961,22,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,08-16-2015,12:45 PM,eBird - Traveling Count,65,1,1,,2,,"flight, scared by canoe",Submitted from  BirdLog Euro for Android v1.9.6
S24697073,Common Sandpiper,Actitis hypoleucos,3961,2,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,08-20-2015,07:07 PM,eBird - Stationary Count,42,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S18544905,Spotted Sandpiper,Actitis macularius,3962,1,CA-SK,Saskatoon,south east saskatoon,51.9425718,-106.3833618,05-24-2014,06:30 AM,eBird - Traveling Count,480,1,320,,2,,,part of the saskatoon nature societe bird count (group SE2B) http://www.saskatoonnaturesociety.sk.ca/fieldnotes/birdcount-may2014-short.pdf
S22724167,Green Sandpiper,Tringa ochropus,3963,2,CH-VD,,Les Grangettes Nature Reserve,46.3947791,6.9187689,04-06-2015,11:05 AM,eBird - Traveling Count,300,1,5,,3,,at location (2).,"- <b>Weather:</b> really nice sunny weather, not a cloud. around 15°C  - <b>Path:</b> See map below for the path. Point 1 is at the tour. Point 2 is ""Chez Bonnet"" and point 3 is the embouchure.  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm06cf3/6.903457,46.394086,14/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of 6.903457,46.394086"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>  - <b>Other species: </b>Species recorded on <a href=""http://www.ornitho.ch/index.php?m_id&#61;5&sp_DChoice&#61;offset&sp_DOffset&#61;5&sp_SChoice&#61;all&sp_PChoice&#61;coord&sp_CoordCH%5BN%5D&#61;140000&sp_CoordCH%5BW%5D&#61;555000&sp_CoordCH%5BS%5D&#61;137000&sp_CoordCH%5BE%5D&#61;561000&sp_FChoice&#61;list&showback&#61;stor""> ornitho.ch</a> at this location include horned grebe (4), black necked grebe (1), marsh harrier (1), water rail (1), ruff (1), spotted redshank (2), common house-martin and water pipit.  - <b>private note: </b>with Aurélie when Noémie left"
S19305164,Spotted Redshank,Tringa erythropus,3970,X,GB-ENG,Devon,Bowling Green--marsh,50.679316,-3.4571837,07-06-2014,11:00 AM,eBird - Traveling Count,120,1,3,,1,,,apres le mariage de sarah et sam avec Ben et Becca
S19746667,Spotted Redshank,Tringa erythropus,3970,X,IT-45,,Delta del Po--Oasi di Canneviè e Porticino,44.8065692,12.2526827,09-05-2014,03:00 PM,eBird - Traveling Count,120,1,4,,2,,"<img src=""https://lh4.googleusercontent.com/-d_Oku7WAKu4/VAsrWHJMluI/AAAAAAAAFI4/51qnak3SbE8/w1091-h725-no/DSC_0360.JPG"" />",Very nice small reserve with a lot of birdhide
S19746102,Spotted Redshank,Tringa erythropus,3970,X,IT-36,,"Foce dell'Isonzo e Isola della Cona, Riserva Naturale",45.7554093,13.4990644,09-01-2014,12:00 PM,eBird - Traveling Count,240,1,4,,2
S19746525,Spotted Redshank,Tringa erythropus,3970,X,IT-45,,In front of the Riserva Statale Bosco della Mesola,44.8163219,12.2557533,09-05-2014,08:00 AM,eBird - Traveling Count,240,1,15,,2,,,"Riserva del Bosco was not open on the day we went, so we travelled around and found this nice little lake full of nice bird"
S22843969,Spotted Redshank,Tringa erythropus,3970,2,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-13-2015,05:44 PM,eBird - Traveling Count,105,1,1,,1,,"The the common redshank. (I love it  to learn to differentiate these species...)  - bright white supercilium (I look in the birdguide for this word !)  - longer bill and drop at the end not clear first but when compare to the common, seems obvious",Submitted from  BirdLog Euro for Android v1.9.6
S19305164,Common Greenshank,Tringa nebularia,3972,X,GB-ENG,Devon,Bowling Green--marsh,50.679316,-3.4571837,07-06-2014,11:00 AM,eBird - Traveling Count,120,1,3,,1,,,apres le mariage de sarah et sam avec Ben et Becca
S23752348,Common Greenshank,Tringa nebularia,3972,3,FR-U,,Camargue--Digue à la Mer,43.4540872,4.5836645,06-02-2015,11:50 AM,eBird - Traveling Count,209,1,8,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S24739557,Common Greenshank,Tringa nebularia,3972,1,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,08-24-2015,09:11 AM,eBird - Stationary Count,127,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S22659002,Common Greenshank,Tringa nebularia,3972,2,CH-BE,,Fanel Nature Reserve,46.9814821,7.0422792,04-03-2015,04:15 PM,eBird - Stationary Count,45,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24239853,Common Greenshank,Tringa nebularia,3972,4,CH-BE,,Fanel Nature Reserve,46.9814821,7.0422792,07-12-2015,12:06 PM,eBird - Traveling Count,221,1,4,,2,,in flight. came from chablais and went back directly,Submitted from  BirdLog Euro for Android v1.9.6
S22802574,Common Greenshank,Tringa nebularia,3972,1,CH-AG,,Flachsee,47.3281194,8.3685243,04-11-2015,04:35 PM,eBird - Traveling Count,195,1,4.8,,2,,,"- <b>Weather:</b> 19°C, sunny, warm... nice weather for a nice day !  - <b>Path:</b> Started at the souhtern path and walk north on the western side of the river"
S19746102,Common Greenshank,Tringa nebularia,3972,X,IT-36,,"Foce dell'Isonzo e Isola della Cona, Riserva Naturale",45.7554093,13.4990644,09-01-2014,12:00 PM,eBird - Traveling Count,240,1,4,,2
S19746525,Common Greenshank,Tringa nebularia,3972,X,IT-45,,In front of the Riserva Statale Bosco della Mesola,44.8163219,12.2557533,09-05-2014,08:00 AM,eBird - Traveling Count,240,1,15,,2,,,"Riserva del Bosco was not open on the day we went, so we travelled around and found this nice little lake full of nice bird"
S22801570,Common Greenshank,Tringa nebularia,3972,4,CH-AG,,Klingnauer Stausee,47.585521,8.2337809,04-11-2015,08:00 AM,eBird - Traveling Count,450,1,6,,2,,,"- <b>Weather:</b> 19°C, overcast, sunlight light rain (&#61; rainbow) around 15:00  - <b>Path:</b> Along west side of the lake. with a small detour in the forest up north"
S24731595,Common Greenshank,Tringa nebularia,3972,1,FR-A,,Michelbach--Lac de Michelbach,47.7579852,7.1207285,08-23-2015,09:55 AM,eBird - Stationary Count,60,1,,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S19329876,Common Greenshank,Tringa nebularia,3972,X,KE-300,,Mida Creek,-3.3283915,39.9694633,08-01-2012,,Historical,0,0
S19746232,Common Greenshank,Tringa nebularia,3972,X,IT-36,,Riserva Naturale della Valle Cavanata,45.7182856,13.4744847,09-02-2014,10:00 AM,eBird - Traveling Count,180,1,2,,2
S24574894,Common Greenshank,Tringa nebularia,3972,1,FR-U,,Étangs de Villepey--Le Perrussier,43.4020543,6.7257786,08-11-2015,08:14 AM,eBird - Traveling Count,46,1,2,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S18544905,Willet,Tringa semipalmata,3974,10,CA-SK,Saskatoon,south east saskatoon,51.9425718,-106.3833618,05-24-2014,06:30 AM,eBird - Traveling Count,480,1,320,,2,,,part of the saskatoon nature societe bird count (group SE2B) http://www.saskatoonnaturesociety.sk.ca/fieldnotes/birdcount-may2014-short.pdf
S24714704,Wood Sandpiper,Tringa glareola,3980,1,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,08-22-2015,07:02 AM,eBird - Traveling Count,82,1,1,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24722552,Wood Sandpiper,Tringa glareola,3980,21,FR-I,,"Etangs Grosjean, des Euchattes, Chauvey, Tape-Cul",47.5330234,7.0352626,08-22-2015,06:02 PM,eBird - Stationary Count,61,1,,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S24731595,Wood Sandpiper,Tringa glareola,3980,1,FR-A,,Michelbach--Lac de Michelbach,47.7579852,7.1207285,08-23-2015,09:55 AM,eBird - Stationary Count,60,1,,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S24708479,Wood Sandpiper,Tringa glareola,3980,1,CH-VS,,"Vouvry, Route des Barges 20",46.33721,6.90828,08-21-2015,05:54 PM,eBird - Stationary Count,5,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24641129,Wood Sandpiper,Tringa glareola,3980,1,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,08-16-2015,12:45 PM,eBird - Traveling Count,65,1,1,,2,,"large yellow spot on its back, yellowish leg.   well hidden below big reeds  <img src=""http://zoziologie.raphaelnussbaumer.com/wp-content/uploads/2015/08/DSC_0017.jpg"" />",Submitted from  BirdLog Euro for Android v1.9.6
S24653802,Wood Sandpiper,Tringa glareola,3980,1,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,08-17-2015,01:00 PM,eBird - Stationary Count,20,1,,,1
S24739935,Wood Sandpiper,Tringa glareola,3980,2,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,08-24-2015,12:34 PM,eBird - Stationary Count,10,0,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S19305278,Common Redshank,Tringa totanus,3981,X,GB-WLS,Gwynedd,Mawddach Estuary,52.7199356,-4.0250988,07-31-2014,11:00 AM,eBird - Traveling Count,60,1,3,,2
S19304800,Common Redshank,Tringa totanus,3981,X,GB-ENG,London,London Wetland Centre WWT,51.479496,-.232569,03-16-2014,02:00 PM,eBird - Traveling Count,180,1,3,,2
S22614400,Common Redshank,Tringa totanus,3981,5,GB-ENG,London,London Wetland Centre WWT,51.479496,-.232569,03-31-2015,11:00 AM,eBird - Traveling Count,120,1,1.2,,2,,Main Lake(1) and then Grazing Marsh(4),"- <b>Weather:</b> 10°C, moderate to strong wind, sunny, no rain.  - <b>Effort:</b> Start counting all species, but impossible to have any good estimate, every location reveal new individu which might or might not be already count.  - <b>Location:</b> North (green) and South (blue) path. <a href=""http://www.wwt.org.uk/uploads/documents/1337783704_WWTLondonMAPnew.pdf"">View WWT London map.</a>  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm42ih3/-0.232466,51.478827,15/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of -0.232466,51.478827"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>  - <b>Other species:</b> <a href=""http://www.wwt.org.uk/news/all-news/2015/03/wwt-london-sightings/wildlife-sightings-for-31st-march-2015/"">View WWT post of the day</a> (1 Peregrine, 2 Red-Creasted Pochard)"
S23752348,Common Redshank,Tringa totanus,3981,4,FR-U,,Camargue--Digue à la Mer,43.4540872,4.5836645,06-02-2015,11:50 AM,eBird - Traveling Count,209,1,8,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S19746667,Common Redshank,Tringa totanus,3981,X,IT-45,,Delta del Po--Oasi di Canneviè e Porticino,44.8065692,12.2526827,09-05-2014,03:00 PM,eBird - Traveling Count,120,1,4,,2,,,Very nice small reserve with a lot of birdhide
S22659002,Common Redshank,Tringa totanus,3981,13,CH-BE,,Fanel Nature Reserve,46.9814821,7.0422792,04-03-2015,04:15 PM,eBird - Stationary Count,45,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S19746102,Common Redshank,Tringa totanus,3981,X,IT-36,,"Foce dell'Isonzo e Isola della Cona, Riserva Naturale",45.7554093,13.4990644,09-01-2014,12:00 PM,eBird - Traveling Count,240,1,4,,2
S22724167,Common Redshank,Tringa totanus,3981,2,CH-VD,,Les Grangettes Nature Reserve,46.3947791,6.9187689,04-06-2015,11:05 AM,eBird - Traveling Count,300,1,5,,3,,,"- <b>Weather:</b> really nice sunny weather, not a cloud. around 15°C  - <b>Path:</b> See map below for the path. Point 1 is at the tour. Point 2 is ""Chez Bonnet"" and point 3 is the embouchure.  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm06cf3/6.903457,46.394086,14/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of 6.903457,46.394086"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>  - <b>Other species: </b>Species recorded on <a href=""http://www.ornitho.ch/index.php?m_id&#61;5&sp_DChoice&#61;offset&sp_DOffset&#61;5&sp_SChoice&#61;all&sp_PChoice&#61;coord&sp_CoordCH%5BN%5D&#61;140000&sp_CoordCH%5BW%5D&#61;555000&sp_CoordCH%5BS%5D&#61;137000&sp_CoordCH%5BE%5D&#61;561000&sp_FChoice&#61;list&showback&#61;stor""> ornitho.ch</a> at this location include horned grebe (4), black necked grebe (1), marsh harrier (1), water rail (1), ruff (1), spotted redshank (2), common house-martin and water pipit.  - <b>private note: </b>with Aurélie when Noémie left"
S22740422,Common Redshank,Tringa totanus,3981,3,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-07-2015,06:35 PM,eBird - Stationary Count,60,1,,,2,,,"- <b>Weather:</b> 5°C, super sunny ! But cold end of day.   - <b>Path:</b> Only Ile au Oiseaux : 3: East side of the Island, 4: West side of the Island  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm06cf3/6.539090,46.507565,16/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of 6.539090, 46.507565"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>  Submitted from  BirdLog Euro for Android v1.9.6"
S22843969,Common Redshank,Tringa totanus,3981,1,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-13-2015,05:44 PM,eBird - Traveling Count,105,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23203737,Common Redshank,Tringa totanus,3981,1,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,05-03-2015,07:00 PM,eBird - Casual Observation,0,0
S24612953,Whimbrel,Numenius phaeopus,3994,1,FR-H,,Étang d'Urbino--southern forest,42.0384567,9.4830465,08-04-2015,06:25 AM,eBird - Traveling Count,158,1,8,,1,,"visible on the small pond (42.035904, 9.475809), you need to leave the path for a steep path leading to the pond","Submitted from  BirdLog Euro for Android v1.9.6  Sorry for the name, it is not a good name, but I can't remember the name of this place. You can access it by the south (route à la mer). You can use a bit the car but then you will need to walk. The northern path follow the lake but you don't have a good view. I was still able to use my scope to see some interesting bird mainly on the other side (north-east). The trail on this side (north east) belong to a prison, and it is unclear if you can go there (still you can try...)"
S22843969,Whimbrel,Numenius phaeopus,3994,5,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-13-2015,05:44 PM,eBird - Traveling Count,105,1,1,,1,,flighing from the island toward Lausanne.,Submitted from  BirdLog Euro for Android v1.9.6
S19305278,Eurasian Curlew,Numenius arquata,4003,X,GB-WLS,Gwynedd,Mawddach Estuary,52.7199356,-4.0250988,07-31-2014,11:00 AM,eBird - Traveling Count,60,1,3,,2
S19305250,Eurasian Curlew,Numenius arquata,4003,X,GB-WLS,Gwynedd,"Tonfanau, Aber Dysynni estuary",52.6114393,-4.1272545,07-31-2014,06:00 AM,eBird - Traveling Count,180,1,5,,2,,,"Avec David, Benoit et Ameline. on the birdtrip !!!"
S19304651,Eurasian Curlew,Numenius arquata,4003,X,GB-ENG,Hampshire,Farlington Marshes LNR,50.8338007,-1.0290456,02-02-2014,02:00 PM,eBird - Traveling Count,180,1,3,,3
S22659002,Eurasian Curlew,Numenius arquata,4003,27,CH-BE,,Fanel Nature Reserve,46.9814821,7.0422792,04-03-2015,04:15 PM,eBird - Stationary Count,45,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24239853,Eurasian Curlew,Numenius arquata,4003,9,CH-BE,,Fanel Nature Reserve,46.9814821,7.0422792,07-12-2015,12:06 PM,eBird - Traveling Count,221,1,4,,2,,in flight,Submitted from  BirdLog Euro for Android v1.9.6
S19746102,Eurasian Curlew,Numenius arquata,4003,X,IT-36,,"Foce dell'Isonzo e Isola della Cona, Riserva Naturale",45.7554093,13.4990644,09-01-2014,12:00 PM,eBird - Traveling Count,240,1,4,,2
S22801570,Eurasian Curlew,Numenius arquata,4003,23,CH-AG,,Klingnauer Stausee,47.585521,8.2337809,04-11-2015,08:00 AM,eBird - Traveling Count,450,1,6,,2,,,"- <b>Weather:</b> 19°C, overcast, sunlight light rain (&#61; rainbow) around 15:00  - <b>Path:</b> Along west side of the lake. with a small detour in the forest up north"
